conversation_utterance_id,conversation_id,utterance_id,utterance,rank,score,passage,passage_id
34_7,34,7,What about environmental factors during the Bronze Age collapse?,1.0,0.9616068601608276,"In the Archaeology Odyssey article âWhen Civilization Collapsed: Death of the Bronze Age,â William H. Stiebing describes the Late Bronze Age collapse: It was a cataclysm of immense proportions: Near the end of the 13th century B.C.E., the great Bronze Age civilizations of the Aegean and Near East suddenly collapsed. In the latter part of the Late Bronze Age (c. 1400â1200 B.C.E.), Mycenaean civilization flourished in Greece and Crete.",MARCO_7424521
34_7,34,7,What about environmental factors during the Bronze Age collapse?,2.0,0.905310034751892,"With the mysterious end of the Mycenaean civilization during the Bronze Age Collapse around 1200 BCE (possibly through earthquake, invasion or in-fighting) came the so-called Dark Ages and it would be many centuries before Greek culture would finally regain the heights of the late Bronze Age.",MARCO_3367674
34_7,34,7,What about environmental factors during the Bronze Age collapse?,3.0,0.8908504843711853,"It's now thought likely that the droughts at around that time were partly responsible for the collapse not only of the Indus Valley Civilisation, but also of the ancient Akkadian Empire, Old Kingdom Egypt and possibly Early Bronze Age civilizations in Greece.",MARCO_2176120
34_7,34,7,What about environmental factors during the Bronze Age collapse?,4.0,0.8628513216972351,"Common factors that may contribute to societal collapse are economical, environmental, social and cultural, and disruptions in one domain sometimes cascade into others. In some cases a natural disaster (e.g. tsunami, earthquake, massive fire or climate change) may precipitate a collapse.",MARCO_8258848
34_7,34,7,What about environmental factors during the Bronze Age collapse?,5.0,0.83742755651474,"The two events have traditionally been causally linked, but this is by no means certain. With the Bronze Age collapse, Greece entered into a period of obscurity or 'dark age'. The so-called Mycenaean civilization culminated in this period, which features in the famous epics of Homer, the Iliad and the Odyssey.",MARCO_6034707
34_7,34,7,What about environmental factors during the Bronze Age collapse?,6.0,0.6789223551750183,"The Greek Dark Ages (~1100 BCâ750 BC), or Bronze Age collapse, is a period in the history of Ancient Greece and Anatolia from which there are no records, and few archaeological remains. The Greeks learned about the alphabet from another ancient people, the Phoenicians.",MARCO_1866121
34_7,34,7,What about environmental factors during the Bronze Age collapse?,7.0,0.606694757938385,"At the end of the Bronze Age, the tin needed to make bronze could no longer be acquired With the collapse of the Bronze Age around 1200 B.C.E., trade networks fell apart. This had many consequences for Bronze Age civilizations. One of the most catastrophic was that they could no longer acquire the tin they needed to make bronze. Differences Between Iron and Bronze",MARCO_1832179
34_7,34,7,What about environmental factors during the Bronze Age collapse?,8.0,0.5502052903175354,"A 12th-century inscription describes Ramesses IIIâs defeat of the Sea Peoples. The Sea Peoples, a range of groups including the Philistines, led raids on the Eastern Mediterranean during the period of the Bronze Age collapse and are often cited as the reason for the collapse.",MARCO_7424525
34_7,34,7,What about environmental factors during the Bronze Age collapse?,9.0,0.0410823486745357,"Special Feature: Read âCity by City: Death of the Bronze Ageâ as it appeared in the September/October 2001 issue of Archaeology Odyssey below. Read William H. Stiebing, Jr.âs full article âWhen Civilization Collapsed: Death of the Bronze Ageâ in the BAS Library.",MARCO_7424524
34_8,34,8,What empires survived the Bronze Age collapse?,1.0,0.9809293746948242,"In the Archaeology Odyssey article âWhen Civilization Collapsed: Death of the Bronze Age,â William H. Stiebing describes the Late Bronze Age collapse: It was a cataclysm of immense proportions: Near the end of the 13th century B.C.E., the great Bronze Age civilizations of the Aegean and Near East suddenly collapsed. In the latter part of the Late Bronze Age (c. 1400â1200 B.C.E.), Mycenaean civilization flourished in Greece and Crete.",MARCO_7424521
34_8,34,8,What empires survived the Bronze Age collapse?,2.0,0.9507379531860352,"Widely considered to be one of the cradles of civilization by the Western world, Bronze Age Mesopotamia included Sumer and the Akkadian, Babylonian, and Assyrian empires, all native to the territory of modern-day Iraq. In the Iron Age, it was controlled by the Neo-Assyrian and Neo-Babylonian Empires.",MARCO_1367870
34_8,34,8,What empires survived the Bronze Age collapse?,3.0,0.9425466656684875,"This lecture covers the history of Mesopotamia from the disintegration of the Sumerian Empire to the great Bronze Age collapse. We'll explore the destructive force of the Elamites and the Hittites as well as the imperial ambitions of the Babylonians, the Mittani and the Assyrians.",MARCO_1325268
34_8,34,8,What empires survived the Bronze Age collapse?,4.0,0.9118591547012328,"Widely considered to be one of the cradles of civilization by the Western world, Bronze Age Mesopotamia included Sumer and the Akkadian, Babylonian, and Assyrian empires, all native to the territory of modern-day Iraq. In the Iron Age, it was controlled by the Neo-Assyrian and Neo-Babylonian Empires. The Sumerians and Akkadians (including Assyrians and Babylonians) dominated Mesopotamia from the beginning of written history (c. 3100 BC) to the fall of Babylon in 539 BC, when it was conquered by the Achaemenid Empire.",MARCO_3402414
34_8,34,8,What empires survived the Bronze Age collapse?,5.0,0.910308837890625,"The Greek Dark Ages (~1100 BCâ750 BC), or Bronze Age collapse, is a period in the history of Ancient Greece and Anatolia from which there are no records, and few archaeological remains. The Greeks learned about the alphabet from another ancient people, the Phoenicians.",MARCO_1866121
34_8,34,8,What empires survived the Bronze Age collapse?,6.0,0.8916677832603455,"With the mysterious end of the Mycenaean civilization during the Bronze Age Collapse around 1200 BCE (possibly through earthquake, invasion or in-fighting) came the so-called Dark Ages and it would be many centuries before Greek culture would finally regain the heights of the late Bronze Age.",MARCO_3367674
34_8,34,8,What empires survived the Bronze Age collapse?,7.0,0.8771275877952576,"Assyria was a major Mesopotamian kingdom and empire of the ancient Near East and the Levant. It existed as a state from perhaps as early as the 25th century BC in the form of the Assur city-state, until its collapse between 612 BC and 609 BC, spanning the Early to Middle Bronze Age through to the late Iron Age. From the end of the seventh century BC to the mid-seventh century AD, it survived as a geopolitical entity, for the most part ruled by foreign powers, although a number of Neo-Assyrian st",MARCO_1384638
34_8,34,8,What empires survived the Bronze Age collapse?,8.0,0.7928204536437988,"It's now thought likely that the droughts at around that time were partly responsible for the collapse not only of the Indus Valley Civilisation, but also of the ancient Akkadian Empire, Old Kingdom Egypt and possibly Early Bronze Age civilizations in Greece.",MARCO_2176120
34_8,34,8,What empires survived the Bronze Age collapse?,9.0,0.7894856333732605,"Widely considered to be the cradle of civilization by the Western world, Bronze Age Mesopotamia included Sumer and the Akkadian, Babylonian, and Assyrian empires, all native to the territory of modern-day Iraq. In the Iron Age, it was controlled by the Neo-Assyrian and Neo-Babylonian Empires.The indigenous Sumerians and Akkadians (including Assyrians and Babylonians) dominated Mesopotamia from the beginning of written history (c. 3100 BC) to the fall of Babylon in 539 BC, when it was conquered by the Achaemenid Empire.n the Iron Age, it was controlled by the Neo-Assyrian and Neo-Babylonian Empires. The indigenous Sumerians and Akkadians (including Assyrians and Babylonians) dominated Mesopotamia from the beginning of written history (c. 3100 BC) to the fall of Babylon in 539 BC, when it was conquered by the Achaemenid Empire.",MARCO_1808835
37_1,37,1,What was the Stanford Experiment?,1.0,0.9956104159355164,"Report Abuse. The Stanford prison experiment was a study of the psychological effects of becoming a prisoner or prison guard. The experiment was conducted in 1971 by a team of researchers led by psychologist Philip Zimbardo at Stanford University. have recently been learning about the famous prison experiment by Phillip Zimbardo and although I understand everything that happened, I am slightly unsure as to what the actual purpose of the experiment was. Could somebody please help let me know. Add your answer. Source.",MARCO_4247677
37_1,37,1,What was the Stanford Experiment?,2.0,0.995187520980835,"The Stanford prison experiment (SPE) was an attempt to investigate the psychological effects of perceived power, focusing on the struggle between prisoners and prison officers. It was conducted at Stanford University between August 14â20, 1971, by a research group led by psychology professor Philip Zimbardo using college students. [1]",MARCO_7288730
